All Iterations
Op ID,Op Name,Direction,Op Type,No. Calls,TC Eligible,Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns),Data Type,Stack Trace
"FILL__196","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4780,4780.0,4780,4780,0,0.0,0,0,4780,4780.0,4780,4780,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__197","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,5360,5360.0,5360,5360,0,0.0,0,0,5360,5360.0,5360,5360,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__198","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4490,4490.0,4490,4490,0,0.0,0,0,4490,4490.0,4490,4490,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__199","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,4990,4990.0,4990,4990,0,0.0,0,0,4990,4990.0,4990,4990,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__2","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,5090,5090.0,5090,5090,0,0.0,0,0,5090,5090.0,5090,5090,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:175
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__20","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4660,4660.0,4660,4660,0,0.0,0,0,4660,4660.0,4660,4660,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__200","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4520,4520.0,4520,4520,0,0.0,0,0,4520,4520.0,4520,4520,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__201","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,5190,5190.0,5190,5190,0,0.0,0,0,5190,5190.0,5190,5190,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__202","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4900,4900.0,4900,4900,0,0.0,0,0,4900,4900.0,4900,4900,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__203","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,4950,4950.0,4950,4950,0,0.0,0,0,4950,4950.0,4950,4950,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__204","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4570,4570.0,4570,4570,0,0.0,0,0,4570,4570.0,4570,4570,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__205","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,5050,5050.0,5050,5050,0,0.0,0,0,5050,5050.0,5050,5050,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__206","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,11030,11030.0,11030,11030,0,0.0,0,0,11030,11030.0,11030,11030,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__207","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,4910,4910.0,4910,4910,0,0.0,0,0,4910,4910.0,4910,4910,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__208","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4500,4500.0,4500,4500,0,0.0,0,0,4500,4500.0,4500,4500,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__209","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,4960,4960.0,4960,4960,0,0.0,0,0,4960,4960.0,4960,4960,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__21","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,5280,5280.0,5280,5280,0,0.0,0,0,5280,5280.0,5280,5280,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__210","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4740,4740.0,4740,4740,0,0.0,0,0,4740,4740.0,4740,4740,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
"FILL__211","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/fill_",fprop,"fill_",1,no,no,5240,5240.0,5240,5240,0,0.0,0,0,5240,5240.0,5240,5240,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:73
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:69"
"FILL__212","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/fill_",fprop,"fill_",1,no,no,4890,4890.0,4890,4890,0,0.0,0,0,4890,4890.0,4890,4890,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:62
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:75
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:199
/opt/conda/lib/python3.8/site-packages/torch/nn/init.py:59"
